id,Nome,Genero,Idade,Raça,Formação,Estado,Tempo de casa,Departamento,Senioridade,Idade Ingresso
6225,Ismael Eduardo Banhos,Masc,46,branco,Doutorado,Alagoas,2.0,Operações,Analista Júnior,44.0
6226,Everton Maimfean,Masc,27,branco,Ensino Superior,Paraná,7.0,Operações,Analista Pleno,20.0
6227,Marciano de Viana,Masc,46,pardo,Ensino Superior,Paraná,7.0,TI,Gerente,39.0
6228,Walter Ozcoson Sasareman Júnior,Masc,21,pardo,Ensino Superior,Tocantins,6.0,Contabilidade,Gerente,15.0
6229,Ademar Hildebrando Niro Júnior,Masc,31,pardo,Ensino Médio,Ceará,7.0,Recursos Humanos,Gerente,24.0
6230,Wesley de Alencar,Masc,26,pardo,Ensino Superior,Rio Grande do Sul,7.0,Desenvolvimento de Produtos,Analista Júnior,19.0
6231,Sandra Patrícia Ripi Pimenta,Fem,40,branco,Doutorado,Maranhão,5.0,Compras,Analista Júnior,35.0
6232,Mariano de Barbosa Voaz Doezsazam,Masc,43,preto,Ensino Superior,Amapá,4.0,TI,Analista Pleno,39.0
6233,José de Matos,Masc,45,branco,Ensino Superior,Rio Grande do Norte,0.0,Compras,Analista Júnior,45.0
6234,Carlos Giuseppe de Figueira,Masc,41,preto,Mestrado,Santa Catarina,4.0,Compras,Analista Sênior,37.0
6235,Madalena Albina da Paraíba,Fem,27,branco,Pós graduação,Santa Catarina,6.0,Contabilidade,Analista Pleno,21.0
6236,Júlio Dutra,Masc,32,branco,Ensino Superior,Paraná,6.0,Operações,Analista Pleno,26.0
6237,Bernardo Aurélio Chalos Valverde Schneider Neto,Masc,39,pardo,Pós graduação,Pernambuco,8.0,TI,Estagiário,31.0
6238,Filipe da Mata Gutierrez de Gimenes,Masc,25,pardo,Ensino Superior,Minas Gerais,5.0,TI,Analista Júnior,20.0
6239,Olavo Bóris de Pascoal Oenogavic,Masc,26,pardo,Pós graduação,São Paulo,6.0,Compras,Analista Sênior,20.0
6240,Rodolfo Kauê de Osório,Masc,37,pardo,Ensino Médio,Rio Grande do Sul,5.0,Compras,Analista Júnior,32.0
6241,Amarildo do Prado,Masc,20,branco,Ensino Superior,Pernambuco,6.0,Compras,Analista Júnior,14.0
6242,Wagner Emílio de Matos,Masc,27,preto,Ensino Superior,Acre,13.0,Marketing,Analista Júnior,14.0
6243,Ana Blateov,Fem,22,preto,Ensino Superior,São Paulo,3.0,Compras,Analista Júnior,19.0
6244,Joel Manoel de Brito Júnior,Masc,26,pardo,Ensino Superior,Rio de Janeiro,3.0,Administrativo,Gerente,23.0
6245,Ivan Xavier do Espírito Santo Júnior,Masc,28,branco,Pós graduação,Rondônia,5.0,Recursos Humanos,Gerente,23.0
6246,Lina Ivanete da Silva,Fem,21,branco,Ensino Superior,São Paulo,4.0,Compras,Analista Sênior,17.0
6247,Ângela da Silva Nunes,Fem,28,pardo,Ensino Superior,Sergipe,4.0,Administrativo,Analista Júnior,24.0
6248,Célia Jandira de Sampaio,Fem,30,pardo,Ensino Superior,Paraíba,5.0,Desenvolvimento de Produtos,Analista Pleno,25.0
6249,Mike Silvair Moreno Neke,Masc,38,branco,Mestrado,Amapá,3.0,Marketing,Analista Pleno,35.0
6250,Gabrielle Fabiana Rosa,Fem,26,pardo,Ensino Superior,Alagoas,0.0,Marketing,Analista Pleno,26.0
6251,Fernando Rodrigo Gomes,Masc,35,pardo,Ensino Superior,Distrito Federal,9.0,TI,Analista Júnior,26.0
6252,Kauê Arnie Iscudeman Aepa,Masc,18,preto,Ensino Superior,Rio de Janeiro,3.0,Administrativo,Analista Pleno,15.0
6253,Neila de Trindade Moacyler,Fem,55,branco,Pós graduação,Santa Catarina,6.0,Operações,Analista Sênior,49.0
6254,Christie Arlete Aleovic,Fem,32,branco,Pós graduação,Minas Gerais,2.0,Contabilidade,Gerente,30.0
6255,Moacyr Alan de Albuquerque,Masc,22,preto,Ensino Superior,Maranhão,7.0,Desenvolvimento de Produtos,Analista Júnior,15.0
6256,Reinaldo Coutinho,Masc,26,branco,Pós graduação,Paraná,5.0,Vendas,Estagiário,21.0
6257,Elisângela Pinhão de Farias Rosatto,Fem,32,branco,Ensino Superior,Mato Grosso do Sul,5.0,Recursos Humanos,Analista Sênior,27.0
6258,Oliver Martinho Dirovic,Masc,32,pardo,Ensino Superior,Rio de Janeiro,8.0,Vendas,Gerente,24.0
6259,Hércules Willian de Barros da Silva,Masc,18,pardo,Ensino Superior,Mato Grosso do Sul,0.0,Recursos Humanos,Analista Pleno,18.0
6260,Max dos Santos de Salgado Júnior,Masc,36,pardo,Pós graduação,Mato Grosso do Sul,7.0,Administrativo,Analista Pleno,29.0
6261,Martinho César Weiss de Vargas,Masc,33,pardo,Ensino Superior,Rio Grande do Norte,7.0,TI,Analista Pleno,26.0
6262,Marcelo Moreno da Silva Wael,Masc,29,pardo,Doutorado,São Paulo,9.0,Desenvolvimento de Produtos,Gerente,20.0
6263,Poliana Iomson,Fem,24,pardo,Ensino Superior,Paraná,8.0,TI,Estagiário,16.0
6264,Aécio de Sá do Espírito Santo,Masc,34,branco,Ensino Superior,Minas Gerais,6.0,Vendas,Analista Júnior,28.0
6265,Juliano Luciano Maciel,Masc,28,branco,Pós graduação,Rio Grande do Sul,3.0,Administrativo,Analista Sênior,25.0
6266,Micael de Miranda da Silva,Masc,24,pardo,Ensino Superior,Sergipe,7.0,TI,Analista Júnior,17.0
6267,Zuleide da Silva,Fem,39,pardo,Doutorado,Sergipe,1.0,Desenvolvimento de Produtos,Gerente,38.0
6268,Mateus Rierely de Souza da Cruz,Masc,21,branco,Mestrado,Rondônia,4.0,TI,Analista Júnior,17.0
6269,Marco Gomes de Menezes,Masc,35,pardo,Ensino Superior,Minas Gerais,0.0,Operações,Analista Júnior,35.0
6270,Adriana Oiseizã de Oliveira Daslivic,Fem,52,branco,Ensino Superior,Acre,5.0,Compras,Analista Júnior,47.0
6271,Elias Ângelo Ieman Puha Terceiro,Masc,26,pardo,Ensino Superior,Minas Gerais,7.0,Administrativo,Analista Sênior,19.0
6272,Samuel Eliel Eoce,Masc,33,preto,Ensino Superior,Rio Grande do Sul,6.0,Administrativo,Analista Júnior,27.0
6273,Dionísio Rodrigues,Masc,30,branco,Ensino Superior,Sergipe,5.0,Compras,Analista Júnior,25.0
6274,Cleberson de Almeida Klein,Masc,33,pardo,Pós graduação,São Paulo,0.0,Recursos Humanos,Analista Sênior,33.0
6275,Rodolfo da Silva de Souza Eblocha,Masc,32,preto,Ensino Superior,São Paulo,5.0,TI,Analista Pleno,27.0
6276,Martinho Kauê de Magalhães Iean,Masc,42,pardo,Ensino Superior,Pernambuco,4.0,Marketing,Estagiário,38.0
6277,Thiago Antônio dos Santos,Masc,43,branco,Ensino Superior,Minas Gerais,5.0,Operações,Analista Pleno,38.0
6278,Mateus Carlos da Silva de Espanha Hota,Masc,43,branco,Ensino Superior,Tocantins,5.0,Vendas,Gerente,38.0
6279,Benedito da Silva Neto,Masc,30,branco,Ensino Superior,Minas Gerais,5.0,Administrativo,Analista Júnior,25.0
6280,Giuseppe Valverde Tede Júnior,Masc,22,pardo,Ensino Superior,Goiás,8.0,Contabilidade,Analista Júnior,14.0
6282,Jardel Daniel Milani,Masc,32,pardo,Doutorado,Rio de Janeiro,3.0,Operações,Analista Júnior,29.0
6283,Elizabete Ana de Soares,Fem,31,branco,Ensino Superior,Tocantins,2.0,Administrativo,Gerente,29.0
6284,Gilberto Phyzcloz,Masc,53,pardo,Doutorado,Acre,10.0,Operações,Estagiário,43.0
6285,Osório Pimenta Nesamede Júnior,Masc,36,pardo,Ensino Superior,Santa Catarina,8.0,Recursos Humanos,Analista Júnior,28.0
6286,Orlando Elano de Santo Antônio,Masc,27,branco,Mestrado,Rondônia,4.0,Operações,Analista Sênior,23.0
6287,Felipe Imim,Masc,36,branco,Mestrado,Santa Catarina,8.0,Desenvolvimento de Produtos,Estagiário,28.0
6288,Sérgio Fernando de Silveira Nylge,Masc,27,pardo,Mestrado,Bahia,4.0,Desenvolvimento de Produtos,Analista Pleno,23.0
6289,Gustavo Girnhimcruan Gutierrez,Masc,30,branco,Doutorado,Piauí,5.0,Administrativo,Analista Sênior,25.0
6290,Rodrigo de Torquato,Masc,30,pardo,Mestrado,Paraná,7.0,Marketing,Analista Júnior,23.0
6291,Giovanni Áureo de Oliveira,Masc,39,branco,Ensino Superior,Pernambuco,7.0,Contabilidade,Analista Sênior,32.0
6292,Ariel Luzia da Cruz Gredami de Barbosa,Fem,46,branco,Ensino Superior,Paraná,5.0,Desenvolvimento de Produtos,Analista Pleno,41.0
6293,Diego de Junqueira Grial Iquina,Masc,34,pardo,Ensino Superior,Sergipe,5.0,Recursos Humanos,Estagiário,29.0
6294,Áureo Batista Gomes Neto,Masc,34,branco,Ensino Superior,Piauí,7.0,Operações,Analista Sênior,27.0
6295,Jânio de Sá,Masc,28,preto,Pós graduação,Alagoas,9.0,Administrativo,Gerente,19.0
6296,Mariana Catarina Câmara,Fem,55,pardo,Ensino Superior,Pará,14.0,Administrativo,Gerente,41.0
6297,Mikaella de Arantes Gomes,Fem,27,pardo,Ensino Superior,Pernambuco,0.0,Recursos Humanos,Gerente,27.0
6298,Felipe da Conceição,Masc,35,branco,Pós graduação,Santa Catarina,7.0,Vendas,Analista Pleno,28.0
6299,Wilma Rosilda de Salvador Romo,Fem,31,branco,Ensino Superior,Minas Gerais,6.0,Operações,Analista Sênior,25.0
6300,Nelson Marciano Gomes,Masc,21,pardo,Ensino Superior,Paraná,1.0,Operações,Analista Pleno,20.0
6301,Táles de Osório Musos Uial,Masc,27,branco,Ensino Superior,Rio Grande do Sul,8.0,Marketing,Diretor,19.0
6302,Sara Klein,Fem,48,branco,Pós graduação,Mato Grosso,7.0,TI,Analista Júnior,41.0
6303,André Fagner Nopizposon,Masc,49,branco,Ensino Superior,Goiás,6.0,Vendas,Analista Pleno,43.0
6304,Heron de Junqueira Mineiro,Masc,24,pardo,Pós graduação,Rio Grande do Norte,6.0,Operações,Analista Pleno,18.0
6305,Thiago Dário Sanabaro,Masc,32,pardo,Pós graduação,Pernambuco,,Operações,Analista Pleno,
6306,Júlia Buben,Fem,35,pardo,Ensino Superior,Rio Grande do Norte,11.0,Compras,Analista Sênior,24.0
6307,Tainá Wanda de Barbosa,Fem,23,branco,Ensino Superior,Amazonas,6.0,Compras,Analista Sênior,17.0
6308,Alexandre dos Santos,Masc,30,pardo,Ensino Superior,Acre,4.0,Operações,Estagiário,26.0
6309,Yuri de Cardozo,Masc,38,pardo,Mestrado,Pernambuco,4.0,Operações,Gerente,34.0
6310,Caio Sanches da Paixão,Masc,23,pardo,Ensino Superior,Ceará,5.0,Recursos Humanos,Gerente,18.0
6311,Otaviano de Matos,Masc,50,preto,Pós graduação,Alagoas,0.0,TI,Gerente,50.0
6312,Pablo Rakireji da Cruz,Masc,37,branco,Ensino Superior,Paraíba,7.0,Operações,Analista Pleno,30.0
6313,Davi Dário da Silva,Masc,22,pardo,Ensino Superior,Maranhão,5.0,Marketing,Gerente,17.0
6314,Lena Guerra,Fem,33,pardo,Ensino Superior,Pará,8.0,Compras,Analista Júnior,25.0
6315,Paulo Edson Seixas Tevo Júnior,Masc,27,pardo,Ensino Superior,Minas Gerais,6.0,Desenvolvimento de Produtos,Analista Pleno,21.0
6316,João do Vale,Masc,42,branco,Mestrado,Rio de Janeiro,6.0,Marketing,Gerente,36.0
6317,Charles de Azevedo Plamu,Masc,29,pardo,Pós graduação,Ceará,10.0,Operações,Analista Júnior,19.0
6318,Gabriela Josilda dos Santos,Fem,40,pardo,Ensino Superior,Rio de Janeiro,2.0,Compras,Estagiário,38.0
6319,Igor Frovoson,Masc,38,branco,Mestrado,Rio Grande do Sul,1.0,Marketing,Analista Júnior,37.0
6320,Chico Paim de Soares,Masc,24,pardo,Doutorado,Minas Gerais,7.0,Recursos Humanos,Gerente,17.0
6321,Ismael Isac Schneider Neto,Masc,30,pardo,Ensino Superior,Rio Grande do Norte,5.0,TI,Analista Pleno,25.0
6322,Fred Bale,Masc,31,branco,Pós graduação,Ceará,6.0,Contabilidade,Analista Pleno,25.0
6324,Abílio Eachyl,Masc,30,branco,Ensino Superior,São Paulo,5.0,Desenvolvimento de Produtos,Analista Sênior,25.0
6325,Edinaldo Wagner Teoz,Masc,19,indígena,Mestrado,Minas Gerais,1.0,Vendas,Analista Sênior,18.0
6326,Kevin Gomes,Masc,22,branco,Pós graduação,Acre,5.0,Marketing,Analista Pleno,17.0
6327,Gilberto João Yzamman de Menezes,Masc,32,branco,Ensino Superior,Rio de Janeiro,1.0,Recursos Humanos,Gerente,31.0
6328,Tainara Pinhão da Paz Dutra,Fem,30,pardo,Ensino Superior,Paraíba,5.0,Recursos Humanos,Analista Júnior,25.0
6329,Estevão de Sá,Masc,50,branco,Doutorado,Minas Gerais,3.0,Contabilidade,Analista Júnior,47.0
6330,Jason Davi Jangada Pimenta Ouman,Masc,48,branco,Ensino Superior,São Paulo,3.0,Operações,Estagiário,45.0
6331,Elias Chiyonfu,Masc,37,pardo,Ensino Superior,Pernambuco,3.0,Administrativo,Analista Pleno,34.0
6332,Aécio Ioigal de Palhares Nigu,Masc,37,pardo,Mestrado,Rondônia,6.0,Compras,Analista Pleno,31.0
6333,Washington Miam,Masc,30,pardo,Ensino Superior,Minas Gerais,5.0,Recursos Humanos,Gerente,25.0
6334,Wally Luke Guedes,Masc,40,branco,Ensino Superior,Ceará,,Desenvolvimento de Produtos,Analista Júnior,
6335,Chico de Linhares Penedo,Masc,30,branco,Pós graduação,Rondônia,5.0,Operações,Gerente,25.0
6336,Anakin de Araújo Júnior,Masc,34,preto,Ensino Superior,Espírito Santo,3.0,Administrativo,Analista Sênior,31.0
6337,Jacinto Heitor do Amaral de Magalhães,Masc,22,pardo,Ensino Superior,São Paulo,2.0,Recursos Humanos,Analista Pleno,20.0
6338,Álvaro Caze,Masc,35,pardo,Pós graduação,Rio Grande do Norte,6.0,Recursos Humanos,Estagiário,29.0
6339,Reginaldo Márcio Nenifumi Terceiro,Masc,30,pardo,Mestrado,Santa Catarina,5.0,Administrativo,Analista Pleno,25.0
6340,Jason Antônio de Toledo Aevic,Masc,37,preto,Doutorado,São Paulo,7.0,Recursos Humanos,Analista Sênior,30.0
6341,Edu de Farias Apeda,Masc,25,branco,Ensino Superior,Paraíba,5.0,TI,Analista Júnior,20.0
6342,Juliano Socliu Inier,Masc,33,branco,Ensino Superior,Mato Grosso do Sul,,Administrativo,Gerente,
6343,Alan de Madureira do Maranhão Júnior,Masc,19,pardo,Doutorado,Rio de Janeiro,3.0,Contabilidade,Analista Júnior,16.0
6344,Murilo Ymidol do Piauí de Assunção,Masc,27,pardo,Doutorado,Amazonas,1.0,Operações,Analista Sênior,26.0
6345,Matheus de Matos Júnior,Masc,39,pardo,Pós graduação,Espírito Santo,10.0,Desenvolvimento de Produtos,Gerente,29.0
6346,Ali Werner Igreja Trevisan,Masc,41,branco,Ensino Superior,Tocantins,2.0,Operações,Analista Pleno,39.0
6347,Ederson Paulo Imgrazhearnson Penedo,Masc,26,branco,Pós graduação,Amazonas,3.0,Desenvolvimento de Produtos,Analista Pleno,23.0
6348,Nathan de Gusmão,Masc,37,branco,Ensino Superior,Paraná,6.0,TI,Analista Júnior,31.0
6349,Jardel Cadezo Neto,Masc,41,pardo,Ensino Superior,Mato Grosso,6.0,Compras,Analista Sênior,35.0
6350,Caroline dos Santos,Fem,18,preto,Ensino Superior,Mato Grosso do Sul,3.0,Desenvolvimento de Produtos,Analista Pleno,15.0
6351,Jonathan Teles de Rezende,Masc,45,branco,Doutorado,Paraná,3.0,Marketing,Analista Sênior,42.0
6352,Albino Vlibião,Masc,27,branco,Ensino Superior,São Paulo,2.0,Marketing,Gerente,25.0
6353,Simão Micael Anamfoa Tristão,Masc,30,pardo,Ensino Superior,Distrito Federal,5.0,Operações,Estagiário,25.0
6354,Jaziel da Serra Neto,Masc,33,pardo,Ensino Superior,Bahia,8.0,Recursos Humanos,Gerente,25.0
6355,Sabrina Adrielle Bazuov Meis,Fem,42,branco,Mestrado,Mato Grosso do Sul,4.0,Compras,Analista Júnior,38.0
6356,Willian Celso Maciel de Diniz,Masc,22,pardo,Doutorado,Bahia,4.0,Administrativo,Analista Júnior,18.0
6357,Marco de França,Masc,39,pardo,Pós graduação,Maranhão,5.0,Compras,Analista Pleno,34.0
6358,Marlon Michel de Abreu Júnior,Masc,30,branco,Pós graduação,Rio de Janeiro,5.0,Contabilidade,Analista Sênior,25.0
6359,Vanessa Vashe,Fem,28,branco,Mestrado,São Paulo,7.0,TI,Analista Júnior,21.0
6360,Anakin Leo dos Santos,Masc,35,branco,Ensino Superior,Goiás,3.0,TI,Estagiário,32.0
6361,Bóris da Silva Júnior,Masc,30,pardo,Ensino Médio,Bahia,5.0,Recursos Humanos,Analista Júnior,25.0
6362,Benjamin Olgeã,Masc,25,branco,Ensino Superior,Rio de Janeiro,5.0,Desenvolvimento de Produtos,Analista Pleno,20.0
6363,Armando da Silva do Nascimento,Masc,27,branco,Ensino Superior,Rondônia,5.0,Vendas,Analista Sênior,22.0
6364,Jackson Jairo da Silva,Masc,30,pardo,Ensino Superior,Sergipe,4.0,TI,Analista Pleno,26.0
6365,Filipe da Silva,Masc,30,pardo,Mestrado,Santa Catarina,5.0,TI,Analista Sênior,25.0
6366,Marcelo Edson Tariman,Masc,32,pardo,Ensino Superior,Pernambuco,4.0,Compras,Analista Júnior,28.0
6367,Eliel Thiago Phivil Júnior,Masc,44,pardo,Ensino Médio,Minas Gerais,5.0,Operações,Analista Sênior,39.0
6368,Hércules Marques,Masc,33,pardo,Ensino Superior,São Paulo,7.0,Marketing,Analista Júnior,26.0
6369,Zuleide Tânia dos Santos de Lemes,Fem,31,pardo,Pós graduação,São Paulo,1.0,Desenvolvimento de Produtos,Gerente,30.0
6370,Mike Cornfasiezão,Masc,26,branco,Ensino Superior,Rio de Janeiro,10.0,Compras,Analista Júnior,16.0
6371,Marilúcia Zuleide Negrão Vubrem Gomes,Fem,29,branco,Doutorado,Ceará,4.0,Vendas,Analista Júnior,25.0
6372,Amarildo Barroso Pisirn,Masc,26,pardo,Ensino Superior,Alagoas,10.0,Operações,Estagiário,16.0
6373,Nicolau Mateus de Barboza,Masc,41,pardo,Ensino Superior,Amapá,7.0,Marketing,Analista Júnior,34.0
6374,Adílson Henrique Wolernmian Júnior,Masc,30,branco,,Alagoas,5.0,Compras,Analista Sênior,25.0
6375,Gabriel Dionísio de Barros do Espírito Santo,Masc,31,branco,Ensino Superior,Rio de Janeiro,7.0,Administrativo,Analista Júnior,24.0
6376,Mariano Giovanni Ygrano,Masc,41,branco,Ensino Superior,Ceará,7.0,Operações,Analista Júnior,34.0
6377,Cibele Egern,Fem,42,branco,Pós graduação,Amapá,5.0,Contabilidade,Analista Júnior,37.0
6378,Dante Sispeson da Cruz,Masc,28,pardo,Mestrado,Alagoas,3.0,Recursos Humanos,Analista Pleno,25.0
6379,Mel da Silva de Aguiar,Fem,21,pardo,Ensino Superior,Minas Gerais,5.0,Contabilidade,Analista Pleno,16.0
6380,Áureo Kevin Diomo,Masc,30,branco,Ensino Superior,São Paulo,5.0,Recursos Humanos,Analista Sênior,25.0
6381,Isaiane de Junqueira,Fem,30,branco,,Acre,5.0,Desenvolvimento de Produtos,Analista Júnior,25.0
6382,Heron de Farias,Masc,19,pardo,Ensino Superior,São Paulo,2.0,Marketing,Analista Sênior,17.0
6383,Martinho Paim,Masc,18,pardo,Mestrado,Goiás,2.0,Administrativo,Analista Sênior,16.0
6384,Yuri Jeferson de Paula Negrão,Masc,42,pardo,Ensino Superior,São Paulo,6.0,Compras,Gerente,36.0
6385,Lidiane Clarice de Nogueira,Fem,25,pardo,Pós graduação,Santa Catarina,5.0,Recursos Humanos,Analista Sênior,20.0
6386,Alberto Cauê Espada Abiha da Rocha,Masc,30,pardo,Mestrado,Rio Grande do Sul,5.0,Administrativo,Analista Júnior,25.0
6387,Altino do Prado,Masc,38,pardo,Ensino Superior,Distrito Federal,7.0,Compras,Analista Pleno,31.0
6388,Reginaldo Pires Tsuze,Masc,19,branco,Pós graduação,Rondônia,5.0,Vendas,Analista Júnior,14.0
6389,Wilson Michel Preto,Masc,48,pardo,Ensino Superior,Rondônia,0.0,Compras,Gerente,48.0
6390,Poliana Selma Góis de Menezes,Fem,40,branco,Ensino Superior,Sergipe,7.0,TI,Analista Sênior,33.0
6391,Beto Jean Payo Senilson,Masc,35,branco,Doutorado,Rio de Janeiro,11.0,Vendas,Analista Júnior,24.0
6392,Sérgio Daniel Pasmu de Aguiar,Masc,32,branco,Ensino Superior,Roraima,8.0,Desenvolvimento de Produtos,Analista Júnior,24.0
6393,Kauê de Oliveira,Masc,20,pardo,Ensino Superior,Piauí,4.0,Contabilidade,Analista Sênior,16.0
6394,Amarildo Ozeo,Masc,30,pardo,Ensino Superior,Sergipe,5.0,TI,Gerente,25.0
6395,Paulo de Alvarenga Tedililvic,Masc,30,branco,Ensino Superior,Roraima,5.0,Compras,Analista Júnior,25.0
6396,Jonas Alessandre Iudos de Cerqueira,Masc,34,branco,Ensino Superior,Paraíba,7.0,Recursos Humanos,Analista Júnior,27.0
6397,Cleberson de Salgado,Masc,18,pardo,Ensino Superior,Pará,4.0,Recursos Humanos,Estagiário,14.0
6398,Patrick Quico Preto Neto,Masc,21,branco,Doutorado,São Paulo,5.0,Recursos Humanos,Analista Júnior,16.0
6399,Benjamin Sérgio Shyo Voznimeov,Masc,34,pardo,Doutorado,Mato Grosso do Sul,4.0,Recursos Humanos,Analista Sênior,30.0
6400,Eustáquio Arthur Preto,Masc,37,pardo,Ensino Superior,Rio de Janeiro,9.0,Administrativo,Analista Pleno,28.0
6401,Dário Wally Clay Dias,Masc,55,pardo,Ensino Superior,Rio de Janeiro,12.0,Contabilidade,Analista Júnior,43.0
6402,Baltazar de Lemes Hadokeza Nuenson,Masc,32,branco,Ensino Superior,São Paulo,7.0,Vendas,Analista Sênior,25.0
6403,Laerte Bóris da Silva Rangel,Masc,42,pardo,Mestrado,Pará,3.0,Recursos Humanos,Analista Sênior,39.0
6404,Roberto Hildebrando de Carvalho,Masc,42,pardo,Ensino Superior,Mato Grosso,5.0,Desenvolvimento de Produtos,Analista Pleno,37.0
6405,Anderson Demilson de Pinheiro,Masc,34,preto,Mestrado,Paraíba,9.0,Vendas,Analista Pleno,25.0
6406,Matheus dos Santos da Silva Prysdamum,Masc,24,branco,Ensino Superior,Goiás,6.0,Compras,Analista Pleno,18.0
6407,Juan Nilo Gomes Terceiro,Masc,36,branco,Ensino Superior,Piauí,4.0,Desenvolvimento de Produtos,Estagiário,32.0
6408,Thaís Aline Lecobeam de Braga,Fem,35,pardo,Pós graduação,Rondônia,5.0,Recursos Humanos,Analista Pleno,30.0
6409,Martin Adônis Negrão de Palhares Júnior,Masc,43,pardo,Ensino Superior,Bahia,6.0,Compras,Analista Sênior,37.0
6410,Joel Guilherme Asgioba de Almeida,Masc,30,branco,Ensino Superior,Alagoas,5.0,Administrativo,Gerente,25.0
6411,Raí João Faufei dos Santos,Masc,18,pardo,Ensino Superior,São Paulo,1.0,Recursos Humanos,Estagiário,17.0
6412,Sebastião Junior Castelo Zine de Souza Júnior,Masc,29,pardo,Ensino Superior,Roraima,2.0,Recursos Humanos,Analista Júnior,27.0
6413,Aldo Vlaoão Milani Terceiro,Masc,24,branco,Pós graduação,Amazonas,,TI,Analista Júnior,
6414,Leopoldo Cristiano de Ferraz,Masc,52,branco,Ensino Superior,Roraima,9.0,TI,Analista Júnior,43.0
6415,Suely Elisete da Rocha,Fem,25,branco,Ensino Superior,Santa Catarina,2.0,Administrativo,Analista Sênior,23.0
6416,Marcela Sabrina de Pereira,Fem,30,pardo,Ensino Superior,Sergipe,5.0,Contabilidade,Analista Júnior,25.0
6417,Roger de Gimenes,Masc,38,pardo,Pós graduação,Pernambuco,6.0,Vendas,Analista Pleno,32.0
6418,Michel Alisson Olirnplirnphi de Meireles Júnior,Masc,30,branco,Ensino Médio,Paraná,5.0,Desenvolvimento de Produtos,Analista Júnior,25.0
6419,Hamilton de Alcântara,Masc,41,branco,Ensino Superior,Roraima,9.0,Desenvolvimento de Produtos,Analista Júnior,32.0
6420,Moisés de Oliveira,Masc,21,branco,Pós graduação,Amazonas,5.0,Compras,Analista Sênior,16.0
6421,Heron Fabiano Irnpol da Silva,Masc,30,branco,Ensino Superior,Rio Grande do Sul,5.0,Vendas,Analista Júnior,25.0
6422,Toninho Nuveolgean,Masc,24,branco,Ensino Superior,Pará,2.0,Administrativo,Analista Sênior,22.0
6423,Amália Behapa Freire,Fem,25,pardo,Ensino Superior,Ceará,10.0,Recursos Humanos,Analista Júnior,15.0
6424,Anna de Assis Franco,Fem,21,branco,Mestrado,Sergipe,3.0,Desenvolvimento de Produtos,Analista Sênior,18.0
6425,Filipe Cícero Azti,Masc,30,branco,Ensino Superior,Paraná,5.0,Recursos Humanos,Analista Júnior,25.0
6426,Baltazar Foaz Júnior,Masc,37,branco,Mestrado,Amapá,8.0,Administrativo,Analista Sênior,29.0
