id,Nome,Genero,Idade,Raça,Formação,Estado,Tempo de casa,Departamento,Senioridade,Idade Ingresso
4779,Pedro Aldo de Guimarães,Masc,23,branco,Ensino Superior,Roraima,0,Operações,Analista Sênior,23
4780,Heron de Moura Aivlez,Masc,23,pardo,Ensino Superior,Goiás,4,Marketing,Analista Pleno,19
4781,Josiane de Abreu Weiss,Fem,39,pardo,Ensino Superior,Paraná,3,Operações,Gerente,36
4782,Washington Everaldo dos Santos,Masc,21,branco,Ensino Superior,Mato Grosso,7,Administrativo,Analista Sênior,14
4783,Jacinto Brasil,Masc,41,pardo,Ensino Superior,Maranhão,11,Compras,Analista Pleno,30
4784,Sâmia Nayara de Alcântara,Fem,20,preto,Doutorado,Rio de Janeiro,2,Contabilidade,Analista Júnior,18
4785,Luís Altino Pinto,Masc,52,branco,Ensino Superior,Alagoas,3,Administrativo,Diretor,49
4786,Érica Payo de Osório,Fem,24,branco,Ensino Superior,São Paulo,6,Contabilidade,Analista Júnior,18
4787,Táles Bruno Auavic Neto,Masc,35,pardo,Ensino Superior,Rondônia,6,TI,Analista Pleno,29
4788,Ismael Alexandre Gusaru,Masc,40,branco,Ensino Superior,Rio de Janeiro,1,Administrativo,Analista Júnior,39
4789,Denis de Pereira,Masc,25,pardo,Ensino Superior,Amapá,5,Recursos Humanos,Analista Sênior,20
4790,Arthur Altino Gake Anvu,Masc,20,branco,Mestrado,Pará,5,Operações,Estagiário,15
4791,Cléber Laércio Heheeho da Silva Branco,Masc,29,pardo,Ensino Superior,Rondônia,1,Administrativo,Diretor,28
4792,Miguel Jaziel Techa de São Pedro,Masc,38,pardo,Ensino Superior,Rio de Janeiro,6,Compras,Analista Pleno,32
4793,Silvair Phyel de Figueira da Paixão,Masc,26,branco,Mestrado,Paraná,8,TI,Estagiário,18
4794,Flávia Marcela da Luz,Fem,22,branco,Pós graduação,Rio Grande do Sul,5,Administrativo,Analista Júnior,17
4795,André Gomes de Paranhos,Masc,47,pardo,Mestrado,Pará,7,Contabilidade,Gerente,40
4796,Edson Paulo dos Santos,Masc,21,pardo,Mestrado,São Paulo,6,Compras,Analista Júnior,15
4797,Henrique Robson Lommilfesan Arni,Masc,25,pardo,Ensino Superior,Mato Grosso,6,Vendas,Analista Júnior,19
4798,Lucas Laércio Teles da Silva,Masc,21,pardo,Ensino Superior,Roraima,1,Administrativo,Analista Júnior,20
4799,Hilton Reginaldo de Sobral,Masc,30,branco,Mestrado,Pernambuco,5,Operações,Gerente,25
4800,Hélio do Piauí,Masc,30,pardo,Mestrado,Pernambuco,6,Marketing,Analista Pleno,24
4801,Helena de Carvalho Ise Prates,Fem,24,preto,Ensino Superior,Acre,10,Marketing,Analista Sênior,14
4802,Guiomar Lina de Figueiredo,Fem,31,branco,Ensino Superior,Santa Catarina,4,Contabilidade,Analista Júnior,27
4803,Mateus Eduardo Brasil de Ferraz,Masc,34,branco,Ensino Superior,Mato Grosso,1,Compras,Analista Sênior,33
4804,Álvaro Leandro dos Santos Ames Bilpernão,Masc,22,pardo,Mestrado,Rondônia,3,Vendas,Gerente,19
4805,Washington de Drummond,Masc,21,pardo,Mestrado,Santa Catarina,0,Compras,Analista Sênior,21
4806,Lucas Ademar de Oliveira Fragoso,Masc,33,branco,Mestrado,Goiás,1,Vendas,Analista Sênior,32
4807,Manuel da Silva,Masc,30,branco,Ensino Superior,Rio Grande do Norte,5,Compras,Analista Pleno,25
4808,Cauê Rodrigo de Miranda,Masc,33,pardo,Ensino Superior,Minas Gerais,8,Marketing,Analista Sênior,25
4809,José d'Ávila,Masc,20,pardo,Mestrado,Paraná,2,Compras,Estagiário,18
4810,Rita Anna de Barbosa,Fem,21,branco,Ensino Superior,Santa Catarina,4,Desenvolvimento de Produtos,Analista Pleno,17
4811,Michel de Arruda,Masc,34,branco,Ensino Superior,Rio de Janeiro,1,Contabilidade,Analista Sênior,33
4812,Jean Roberto Oasean de Souza,Masc,28,branco,Pós graduação,Rio Grande do Norte,3,Vendas,Gerente,25
4813,Uribe de Figueira,Masc,24,pardo,Pós graduação,Paraíba,7,TI,Analista Sênior,17
4814,Adrielle Monique Dibu,Fem,36,pardo,Pós graduação,Pará,10,Administrativo,Gerente,26
4815,Ciro Israel Trevisan,Masc,33,branco,Ensino Superior,Mato Grosso do Sul,5,TI,Gerente,28
4816,Everaldo de Lemos,Masc,33,branco,Ensino Superior,Mato Grosso,9,Desenvolvimento de Produtos,Analista Pleno,24
4817,Orlando Bahia Mendes,Masc,49,branco,Pós graduação,Alagoas,2,Compras,Analista Sênior,47
4818,Simão da Encarnação,Masc,45,pardo,Ensino Superior,Amapá,10,Vendas,Analista Júnior,35
4819,Otávio Filipe de Toledo,Masc,21,branco,Ensino Superior,Alagoas,2,Compras,Analista Pleno,19
4820,Reinaldo da Silva de Barboza Júnior,Masc,23,pardo,Ensino Superior,Rio de Janeiro,7,Recursos Humanos,Gerente,16
4821,João Leo da Silva de Assunção Hamihi,Masc,30,branco,Ensino Superior,Rio de Janeiro,5,Vendas,Analista Júnior,25
4822,Vinícius Ciro Pinto Neto,Masc,38,preto,Ensino Superior,Minas Gerais,5,Marketing,Analista Sênior,33
4823,Carlos de Magalhães,Masc,41,branco,Ensino Superior,Roraima,7,Desenvolvimento de Produtos,Analista Sênior,34
4824,João David de Souza,Masc,21,pardo,Ensino Superior,São Paulo,5,Vendas,Analista Pleno,16
4825,Leo Sandro Onscamson,Masc,22,pardo,Pós graduação,Pará,6,Operações,Gerente,16
4826,Evelyn Imernman,Fem,35,branco,Pós graduação,Sergipe,8,Marketing,Gerente,27
4827,Vinícius Oséas Castelo dos Santos,Masc,20,pardo,Pós graduação,Minas Gerais,4,Recursos Humanos,Analista Pleno,16
4828,Bartolomeu dos Santos,Masc,35,branco,Mestrado,Rio de Janeiro,0,Recursos Humanos,Analista Júnior,35
4829,Martin Vaz,Masc,30,pardo,Ensino Superior,Minas Gerais,8,Vendas,Analista Pleno,22
4830,Pablo Eugênio Ymoz,Masc,41,pardo,Doutorado,Rio de Janeiro,4,Administrativo,Analista Pleno,37
4831,Márcio de Barbosa da Silva,Masc,30,branco,Ensino Superior,Ceará,6,Contabilidade,Analista Pleno,24
4832,João Paze de Gusmões,Masc,26,branco,Ensino Superior,Rio de Janeiro,6,Contabilidade,Analista Júnior,20
4833,Eduarda Luciana de Barbosa,Fem,26,branco,Ensino Superior,Rondônia,5,Vendas,Gerente,21
4834,Gilberto Washington Meda Igonov Weiss,Masc,26,pardo,Ensino Superior,Tocantins,1,Administrativo,Analista Sênior,25
4835,Moisés de Assunção,Masc,35,preto,Pós graduação,Rio de Janeiro,10,Contabilidade,Analista Pleno,25
4836,Edivaldo Otaviano da Silva Olunã Júnior,Masc,33,branco,Ensino Superior,Rio de Janeiro,0,TI,Analista Júnior,33
4837,João Nicolau Einson Moaocrorn,Masc,30,pardo,Ensino Superior,Rio de Janeiro,5,Marketing,Analista Sênior,25
4838,Luan de São Pedro Olaldu Klein,Masc,39,pardo,Ensino Superior,Alagoas,8,Contabilidade,Analista Júnior,31
4839,Heitor Balurn da Silva,Masc,24,pardo,Pós graduação,Goiás,4,Administrativo,Estagiário,20
4840,Amélia Cecília de Barbosa,Fem,38,branco,Ensino Médio,Bahia,8,Contabilidade,Analista Pleno,30
4841,Fábio João de Soares Obisprolson,Masc,26,pardo,Ensino Superior,Amazonas,4,Vendas,Estagiário,22
4842,Félix Nelson Espada,Masc,28,pardo,Ensino Superior,Rondônia,6,Contabilidade,Estagiário,22
4843,Melissa de Gimenes,Fem,31,pardo,Ensino Superior,Rio Grande do Sul,0,Administrativo,Analista Sênior,31
4844,Raí Aloísio Preto,Masc,42,pardo,Ensino Superior,Rio Grande do Sul,5,Marketing,Estagiário,37
4845,Ney Teles Pliudi Neto,Masc,34,branco,Ensino Superior,Alagoas,7,Administrativo,Gerente,27
4846,Alfredo Batista Tilul,Masc,34,branco,Ensino Superior,Distrito Federal,7,Compras,Analista Júnior,27
4847,Luke Crui,Masc,43,pardo,Mestrado,Pernambuco,6,Vendas,Analista Sênior,37
4848,Ederson Ademar Herrera Sanches,Masc,23,pardo,Mestrado,Santa Catarina,7,Operações,Estagiário,16
4850,Sandro Demilson Izcussa de Álvares,Masc,47,branco,Ensino Superior,São Paulo,6,TI,Estagiário,41
4851,Eva de Paranhos,Fem,26,pardo,Mestrado,Minas Gerais,8,Marketing,Analista Pleno,18
4852,Rosilda Eklaeyov,Fem,30,branco,Ensino Superior,Acre,5,Compras,Analista Júnior,25
4853,Eduardo de Peixoto,Masc,35,branco,Doutorado,Goiás,9,Marketing,Analista Júnior,26
4854,Décio Oirn,Masc,21,pardo,Ensino Superior,Rio de Janeiro,2,Administrativo,Analista Pleno,19
4855,Roger Olherndaman Júnior,Masc,25,branco,Ensino Superior,Paraná,6,Operações,Analista Sênior,19
4857,Otaviano Adônis Iecyean Neto,Masc,32,branco,Ensino Superior,Piauí,7,Operações,Analista Pleno,25
4858,Elizabete de Barboza Couto,Fem,32,preto,Ensino Superior,Rio Grande do Sul,3,Vendas,Analista Sênior,29
4859,Ana de Pereira,Fem,39,branco,Pós graduação,Santa Catarina,5,Recursos Humanos,Analista Pleno,34
4860,Camila de Diniz,Fem,39,branco,Ensino Superior,Paraíba,6,Operações,Analista Sênior,33
4861,Kim da Silva,Masc,37,pardo,Pós graduação,Rio de Janeiro,10,Compras,Estagiário,27
4862,Pedro Juan da Silva,Masc,25,preto,Ensino Superior,Mato Grosso,11,TI,Gerente,14
4863,Raí Cícero de Martins,Masc,25,branco,Ensino Superior,São Paulo,4,Compras,Analista Júnior,21
4864,Eunice de Malta,Fem,30,branco,Ensino Superior,Pernambuco,3,Operações,Estagiário,27
4865,Jason de Figueira da Conceição,Masc,30,pardo,Mestrado,Rio de Janeiro,1,TI,Diretor,29
4866,Marta de Silveira da Silva Rebo,Fem,30,pardo,Doutorado,Paraná,5,Operações,Analista Pleno,25
4868,Danilo Isaías de Souza Ropipade da Costa,Masc,33,pardo,Ensino Superior,Paraná,6,Administrativo,Analista Sênior,27
4869,Augusto Gustavo Pibo,Masc,30,branco,Ensino Superior,Minas Gerais,5,Marketing,Analista Júnior,25
4870,Táles Ali Alilson Eromgre,Masc,47,branco,Ensino Superior,São Paulo,4,Operações,Analista Júnior,43
4871,Otto Túlio dos Santos,Masc,41,preto,Ensino Superior,Rio de Janeiro,1,Compras,Analista Júnior,40
4872,Leila Duque,Fem,30,pardo,Ensino Superior,Distrito Federal,4,Administrativo,Analista Pleno,26
4873,Pablo Cauê da Silva de Cabral Esum,Masc,33,pardo,Doutorado,Rio de Janeiro,1,Marketing,Analista Júnior,32
4874,Lucas Itamar da Silva,Masc,29,pardo,Ensino Superior,Rio Grande do Norte,7,Compras,Analista Júnior,22
4875,Albano Upolerno,Masc,30,branco,Ensino Superior,Distrito Federal,4,Recursos Humanos,Analista Júnior,26
4876,Adônis Fortes Júnior,Masc,27,branco,Ensino Superior,Amazonas,8,Vendas,Analista Pleno,19
4878,Otaviano Elfiman,Masc,42,pardo,Ensino Médio,Acre,10,TI,Gerente,32
4879,Beto Ricardo da Silva Naeman de Oliveira,Masc,33,branco,Mestrado,Goiás,6,Recursos Humanos,Estagiário,27
4880,Osvaldo de Lisboa Eyfoli Kliubel,Masc,25,branco,Ensino Superior,Piauí,7,Recursos Humanos,Analista Pleno,18
4881,Susan Camila Sanches,Fem,19,branco,Ensino Superior,Acre,4,Compras,Analista Júnior,15
4882,Diego Ismael de Lemos Vezlame,Masc,45,pardo,Pós graduação,Roraima,6,TI,Analista Júnior,39
4883,Milton José de Pereira Fukeno da Silva Neto,Masc,28,pardo,Mestrado,Maranhão,9,Marketing,Gerente,19
4884,Thiago Aldo Ossule,Masc,22,branco,Ensino Superior,Minas Gerais,5,Compras,Analista Sênior,17
4885,Eleonora da Serra,Fem,36,branco,Ensino Superior,Rio de Janeiro,8,Vendas,Estagiário,28
4887,Charles Quico Engiu de Souza,Masc,22,pardo,Pós graduação,Acre,2,TI,Analista Júnior,20
4888,Ademar Fuzes,Masc,20,branco,Doutorado,Amapá,6,Desenvolvimento de Produtos,Gerente,14
4889,Elisângela Paula da Encarnação Mourão,Fem,29,pardo,Ensino Superior,Rondônia,0,Recursos Humanos,Analista Pleno,29
4890,Cléber Wesley Zoguhe,Masc,33,branco,Ensino Superior,Mato Grosso,4,Contabilidade,Gerente,29
4891,Batista Estrada,Masc,20,branco,Ensino Superior,Santa Catarina,5,Compras,Analista Júnior,15
4892,Antônio Luiz Yaogi Fortes Góis Júnior,Masc,20,branco,Pós graduação,Rio de Janeiro,6,Recursos Humanos,Estagiário,14
4893,Lara Nromo Saguru,Fem,21,branco,Ensino Médio,Mato Grosso,6,Contabilidade,Analista Júnior,15
4894,Patrick da Silva de Mello,Masc,34,preto,Ensino Superior,São Paulo,7,TI,Analista Júnior,27
4895,Celina de Padilha Dutra,Fem,34,pardo,Mestrado,Mato Grosso,9,Recursos Humanos,Analista Júnior,25
4896,Rivaldo Eric de Ramos Fragoso,Masc,35,branco,Ensino Superior,Rondônia,5,Recursos Humanos,Analista Sênior,30
4898,Augusto de Barbosa,Masc,32,pardo,Ensino Superior,Ceará,8,Desenvolvimento de Produtos,Analista Pleno,24
4899,Nelson Roberval de Muniz Kohana,Masc,43,branco,Ensino Superior,Paraná,5,Administrativo,Estagiário,38
4900,Aldo Pedro da Silva,Masc,37,pardo,Ensino Superior,Minas Gerais,6,Recursos Humanos,Analista Júnior,31
4901,Túlio Bruno Klein Neto,Masc,37,branco,Ensino Superior,São Paulo,13,Marketing,Analista Sênior,24
4902,Antônio de Holanda Soge Temohi,Masc,40,branco,Ensino Médio,Minas Gerais,6,Contabilidade,Analista Sênior,34
4903,Jackson Aiwirn Taian,Masc,22,branco,Ensino Superior,São Paulo,0,Administrativo,Analista Pleno,22
4904,Tina Raíssa Craseomman Doni,Fem,22,pardo,Ensino Superior,Rio de Janeiro,0,Recursos Humanos,Gerente,22
4905,Marta Isabel Friespas dos Santos Borba,Fem,29,branco,Pós graduação,São Paulo,9,Compras,Analista Pleno,20
4906,Sérgio de Pereira,Masc,30,branco,Pós graduação,Sergipe,5,TI,Estagiário,25
4908,Abílio da Silva de Bezerra,Masc,23,pardo,Mestrado,Paraíba,7,Marketing,Analista Sênior,16
4909,Paula Felícia Laglevic Buarque,Fem,29,preto,Mestrado,Paraná,0,Recursos Humanos,Analista Júnior,29
4910,Amélia Eliane do Paraná,Fem,44,pardo,Ensino Superior,São Paulo,3,Recursos Humanos,Analista Pleno,41
4911,Josiel Jardel dos Santos,Masc,30,pardo,Ensino Superior,Rondônia,14,Administrativo,Gerente,16
4912,Israel Orlando Pires,Masc,35,branco,Pós graduação,Minas Gerais,9,Contabilidade,Analista Sênior,26
4913,Edinaldo de Borges,Masc,44,pardo,Ensino Superior,Rio de Janeiro,0,Operações,Diretor,44
4914,João Roberto de Chaves Júnior,Masc,32,pardo,Doutorado,Minas Gerais,5,Marketing,Analista Pleno,27
4915,Luke Álvaro Epessom Fynvoan de Andrade,Masc,37,pardo,Ensino Superior,Minas Gerais,3,Desenvolvimento de Produtos,Analista Pleno,34
4916,Lívia Itamara Klabrinfoson,Fem,42,pardo,Doutorado,Rio de Janeiro,6,Vendas,Analista Júnior,36
4917,Emílio Adison de Arruda,Masc,24,branco,Mestrado,Pará,7,Administrativo,Analista Júnior,17
4918,Batista Zeyabo,Masc,51,branco,Ensino Superior,Rio Grande do Sul,8,Operações,Analista Pleno,43
4919,Jeferson Irozme,Masc,31,branco,Ensino Superior,Tocantins,4,Recursos Humanos,Analista Sênior,27
4920,Jason de Campos,Masc,32,pardo,Ensino Superior,Paraíba,7,Recursos Humanos,Analista Júnior,25
4921,Giuseppe de Freitas,Masc,39,pardo,Ensino Superior,Rio de Janeiro,6,Desenvolvimento de Produtos,Analista Pleno,33
4922,Bernardo Eugênio de Teixeira Froier,Masc,40,pardo,Pós graduação,Paraná,7,Desenvolvimento de Produtos,Analista Júnior,33
4923,Olívia Denise de Pereira,Fem,18,pardo,Ensino Superior,Maranhão,4,Contabilidade,Analista Sênior,14
4924,Edson Wilson da Gama do Maranhão Efos,Masc,24,pardo,Doutorado,Rio de Janeiro,4,Compras,Analista Pleno,20
4925,Miguel Barroso de Barbosa,Masc,34,preto,Ensino Superior,Amapá,4,TI,Analista Pleno,30
4926,Diego de Farias Júnior,Masc,44,pardo,Ensino Superior,Sergipe,7,Marketing,Gerente,37
4927,João da Costa Istu,Masc,30,pardo,Pós graduação,Minas Gerais,3,Desenvolvimento de Produtos,Analista Júnior,27
4928,Nilo de Jesus,Masc,30,pardo,Ensino Superior,Sergipe,5,Vendas,Gerente,25
4930,Fernando Ximenes,Masc,64,pardo,Mestrado,Pará,1,Contabilidade,Gerente,63
4931,Sheila Matilde de Brito Dakaure Castelo,Fem,24,pardo,Doutorado,Rondônia,3,Recursos Humanos,Analista Pleno,21
4932,Beto Anakin Weber,Masc,42,branco,Ensino Superior,São Paulo,4,Marketing,Analista Júnior,38
4933,Uribe Severino de Álvares Júnior,Masc,26,branco,Ensino Superior,Piauí,7,Administrativo,Analista Pleno,19
4934,Mariano de Assis,Masc,37,pardo,Ensino Superior,Pará,8,Recursos Humanos,Analista Júnior,29
4935,Christie Sheila da Silva Nunes,Fem,30,pardo,Ensino Superior,Distrito Federal,5,TI,Gerente,25
4936,Ciro de Muniz,Masc,31,pardo,Ensino Superior,Roraima,6,Desenvolvimento de Produtos,Analista Pleno,25
4937,Tatiane da Silva de Monteiro Vackiman,Fem,47,branco,Ensino Superior,Ceará,5,Desenvolvimento de Produtos,Estagiário,42
4938,Vinícius Popuru,Masc,35,branco,Ensino Superior,Minas Gerais,4,Desenvolvimento de Produtos,Analista Sênior,31
4939,Diogo Jaziel dos Santos Milani,Masc,35,branco,Pós graduação,Mato Grosso,8,Compras,Analista Pleno,27
4940,Helder Marcos Rosa,Masc,30,branco,Mestrado,Piauí,5,Contabilidade,Analista Pleno,25
4941,Leo Ayo de Assis Lernornnea,Masc,25,pardo,Ensino Superior,Mato Grosso do Sul,8,Recursos Humanos,Analista Pleno,17
4942,Pedro da Silva,Masc,39,branco,Ensino Superior,Pará,3,Recursos Humanos,Analista Júnior,36
4943,Magali Madalena de Barbosa Binockie,Fem,27,branco,Ensino Superior,Amazonas,5,Desenvolvimento de Produtos,Analista Pleno,22
4944,Toninho Orneysan,Masc,43,pardo,Pós graduação,Santa Catarina,3,Desenvolvimento de Produtos,Analista Júnior,40
4945,Juan Prates,Masc,39,pardo,Ensino Médio,Alagoas,6,Contabilidade,Analista Pleno,33
4946,Cauê da Encarnação de Sampaio,Masc,20,preto,Ensino Superior,Minas Gerais,5,Contabilidade,Analista Júnior,15
4947,Eduardo Iupreoman dos Santos,Masc,28,pardo,Ensino Superior,Rondônia,2,Operações,Analista Pleno,26
4948,Júlia Amanda Vibi de Álvares,Fem,31,pardo,Doutorado,Minas Gerais,4,Operações,Analista Júnior,27
4949,Anderson Laerte Ozgo de Matos da Silva,Masc,36,branco,Ensino Superior,Minas Gerais,4,Compras,Analista Pleno,32
4950,Hugo Alberto Vydelyson Ushovic,Masc,24,pardo,Ensino Médio,Minas Gerais,6,Recursos Humanos,Estagiário,18
4951,Albina de Simões,Fem,26,branco,Ensino Superior,Minas Gerais,8,TI,Estagiário,18
4952,Ivete Ineman de Gusmão,Fem,51,pardo,Ensino Superior,Alagoas,2,Marketing,Gerente,49
4953,José Daofi dos Santos Neto,Masc,20,branco,Doutorado,Santa Catarina,6,Vendas,Gerente,14
4954,Ronaldo de Cardoso,Masc,24,pardo,Mestrado,Amazonas,9,Vendas,Gerente,15
4955,Domingos Fagner de Duarte,Masc,31,pardo,Ensino Médio,Rio Grande do Sul,9,Administrativo,Analista Sênior,22
4956,Manoel Ademar de Meireles da Encarnação das Neves,Masc,18,pardo,Pós graduação,Minas Gerais,0,TI,Analista Júnior,18
4957,João Joel Azyson de São Pedro,Masc,46,branco,Ensino Superior,Amapá,6,Administrativo,Analista Júnior,40
4958,Leonardo Alberto de Menezes,Masc,33,pardo,Ensino Superior,Rio de Janeiro,6,Contabilidade,Analista Júnior,27
4959,César Yosoku,Masc,51,pardo,Doutorado,Minas Gerais,0,Vendas,Analista Sênior,51
4960,Ricardo Oséas Maciel,Masc,26,pardo,Pós graduação,Amapá,6,Recursos Humanos,Estagiário,20
4961,Lucas de Alencar Gilizfe,Masc,29,branco,Ensino Superior,Acre,5,Recursos Humanos,Estagiário,24
4962,Omar Reinaldo de Toledo,Masc,33,preto,Ensino Superior,Paraná,9,Recursos Humanos,Analista Sênior,24
4963,Gabriela de Alves,Fem,26,pardo,Ensino Superior,São Paulo,3,TI,Analista Júnior,23
4964,Toninho Pogooshi de Brandão,Masc,37,branco,Mestrado,Piauí,10,Recursos Humanos,Analista Sênior,27
4965,Kevin Marques de Torquato Rosatto,Masc,30,pardo,Ensino Superior,Tocantins,5,Vendas,Analista Júnior,25
4966,Renato da Silva Júnior,Masc,21,pardo,Mestrado,Alagoas,5,Contabilidade,Analista Sênior,16
4967,Elano Xerxes dos Santos Azxulagison de Santana,Masc,38,pardo,Mestrado,Ceará,5,Vendas,Analista Sênior,33
4968,Leonara de Melo,Fem,27,branco,Ensino Superior,Acre,6,Vendas,Analista Sênior,21
4969,Bartolomeu Alisson de Barbosa Magaeni,Masc,37,branco,Pós graduação,Pernambuco,0,TI,Analista Júnior,37
4970,Cauê Hamilton de Palhares Júnior,Masc,30,preto,Pós graduação,Minas Gerais,4,Marketing,Gerente,26
4971,Luciano de Pereira Momupa,Masc,25,branco,Ensino Superior,Rio de Janeiro,8,Desenvolvimento de Produtos,Analista Júnior,17
4972,Dante Danilo Pateharu de Junqueira da Silva,Masc,40,pardo,Ensino Médio,Acre,9,Contabilidade,Analista Sênior,31
4973,Rogério Helder dos Santos,Masc,36,pardo,Mestrado,Rondônia,8,Desenvolvimento de Produtos,Analista Sênior,28
4974,Luke Gomes de Machado Terceiro,Masc,39,pardo,Ensino Superior,Mato Grosso,5,Marketing,Analista Júnior,34
4975,Tatiane de Alvim Mapi da Silva,Fem,38,branco,Ensino Superior,São Paulo,9,Desenvolvimento de Produtos,Analista Júnior,29
4976,Jânio Xerxes Gutierrez Neto,Masc,25,branco,Ensino Superior,São Paulo,5,TI,Analista Júnior,20
4977,Nivaldo Pablo Gomes Yeie,Masc,25,branco,Ensino Superior,Rondônia,4,Vendas,Gerente,21
4978,Saulo de Barbosa Tepozvic Tristão Neto,Masc,44,branco,Ensino Superior,Minas Gerais,4,Compras,Gerente,40
4979,Ângelo Gasieã Júnior,Masc,34,pardo,Ensino Superior,São Paulo,8,Operações,Analista Júnior,26
4980,Nivaldo Seum Bleni,Masc,31,pardo,Mestrado,Pará,8,Contabilidade,Analista Júnior,23
4981,Flávia de Campos Castelo Branco,Fem,36,pardo,Ensino Superior,Rio de Janeiro,4,TI,Analista Pleno,32
4982,Moisés Ompoea Júnior,Masc,54,pardo,Ensino Superior,Tocantins,6,Recursos Humanos,Diretor,48
4983,Suely Ribeiro,Fem,25,pardo,Mestrado,Rio de Janeiro,10,TI,Analista Sênior,15
4984,Isac Quico Lilernullin dos Santos Terceiro,Masc,21,branco,Ensino Superior,Mato Grosso,7,Compras,Gerente,14
4985,Ana de Magalhães da Silva,Fem,44,pardo,Ensino Superior,Paraíba,7,Recursos Humanos,Analista Pleno,37
4986,Alisson Robert Shoacarri de Martins,Masc,22,branco,Ensino Superior,Santa Catarina,7,Vendas,Analista Júnior,15
4987,João Edson Vaz Nunes,Masc,39,pardo,Ensino Superior,Paraná,4,Contabilidade,Analista Júnior,35
4988,Ivone Riyochi Schmidt,Fem,43,pardo,Pós graduação,Mato Grosso do Sul,3,Contabilidade,Analista Pleno,40
4989,Avelino Dutra Júnior,Masc,25,branco,Mestrado,Sergipe,9,Operações,Analista Sênior,16
